,database,topic,scuSentCharIdx,documentFile,docSentCharIdx,docSpanOffsets,summarySpanOffsets
14723,2008,D0820-A,1679,NYT_ENG_20050805.0181,830,"1016, 1051","1691, 1741"
14724,2008,D0820-A,2200,NYT_ENG_20050805.0181,830,"1016, 1051","2209, 2275"
14725,2008,D0820-A,58,NYT_ENG_20050807.0028,0,"2, 25;54, 75","71, 85;111, 125;137, 153"
14726,2008,D0820-A,751,NYT_ENG_20050807.0028,0,"2, 25;54, 75","823, 830;840, 849;866, 873;895, 917"
14727,2008,D0820-A,1397,NYT_ENG_20050807.0028,0,"2, 25;54, 75","1437, 1463;1479, 1496"
14728,2008,D0820-A,2078,NYT_ENG_20050807.0028,0,"2, 25;54, 75","2087, 2094;2103, 2112;2137, 2162"
14729,2008,D0820-A,58,NYT_ENG_20050807.0028,0,"0, 25","61, 85"
14730,2008,D0820-A,1397,NYT_ENG_20050807.0028,0,"0, 25","1427, 1451"
14731,2008,D0820-A,2078,NYT_ENG_20050807.0028,0,"0, 25","2087, 2112"
14732,2008,D0820-A,1872,NYT_ENG_20050807.0028,0,"0, 126","1881, 1963"
14733,2008,D0820-A,431,NYT_ENG_20050807.0028,0,"0, 126","434, 495"
14734,2008,D0820-A,2479,NYT_ENG_20050807.0028,0,"0, 126","2420, 2427;2454, 2545"
14735,2008,D0820-A,170,NYT_ENG_20050807.0028,0,"155, 176","173, 216"
14736,2008,D0820-A,2479,NYT_ENG_20050807.0028,0,"155, 176","2488, 2509;2529, 2545"
14737,2008,D0820-A,1228,NYT_ENG_20050807.0028,0,"0, 66","1281, 1308"
14738,2008,D0820-A,1228,NYT_ENG_20050807.0028,828,"828, 847;860, 882","1281, 1308"
14739,2008,D0820-A,2479,NYT_ENG_20050807.0028,0,"0, 66","2488, 2545"
14740,2008,D0820-A,2479,NYT_ENG_20050807.0028,828,"828, 847;860, 882","2488, 2545"
14741,2008,D0820-A,1228,NYT_ENG_20050807.0028,0,"0, 45","1271, 1308"
14742,2008,D0820-A,58,NYT_ENG_20050807.0028,178,"178, 194","71, 110"
14743,2008,D0820-A,751,NYT_ENG_20050807.0028,178,"178, 194","840, 865"
14744,2008,D0820-A,1958,NYT_ENG_20050807.0028,178,"178, 194","1965, 1989"
14745,2008,D0820-A,2078,NYT_ENG_20050807.0028,178,"178, 194","2103, 2136"
14746,2008,D0820-A,514,NYT_ENG_20050807.0028,178,"178, 211","517, 556"
14747,2008,D0820-A,1228,NYT_ENG_20050807.0028,178,"178, 211","1313, 1345"
14748,2008,D0820-A,1958,NYT_ENG_20050807.0028,178,"178, 211","1965, 2028"
14749,2008,D0820-A,2612,NYT_ENG_20050807.0028,178,"178, 211","2621, 2663"
14750,2008,D0820-A,514,NYT_ENG_20050807.0028,178,"178, 303","517, 530;561, 590"
14751,2008,D0820-A,751,NYT_ENG_20050807.0028,828,"862, 906","756, 775"
14752,2008,D0820-A,2200,NYT_ENG_20050807.0028,828,"862, 906","2196, 2207"
14753,2008,D0820-A,431,NYT_ENG_20050807.0028,828,"852, 882","482, 515"
14754,2008,D0820-A,2479,NYT_ENG_20050807.0028,828,"852, 882","2547, 2581"
14755,2008,D0820-B,58,APW_ENG_20050808.0044,2587,"2587, 2606;2708, 2794","61, 142"
14756,2008,D0820-B,770,APW_ENG_20050808.0044,2587,"2587, 2606;2708, 2794","775, 831;913, 1020"
14757,2008,D0820-B,770,APW_ENG_20050808.0044,2587,"2587, 2606;2631, 2670","812, 871"
14758,2008,D0820-B,770,APW_ENG_20050808.0044,2587,"2587, 2626","812, 831;876, 891"
14759,2008,D0820-B,770,APW_ENG_20050808.0700,2417,"2417, 2436;2461, 2500","812, 871"
14760,2008,D0820-B,770,APW_ENG_20050808.0700,2417,"2417, 2456","812, 831;876, 891"
14761,2008,D0820-B,58,APW_ENG_20050808.0700,4184,"4184, 4419","61, 142"
14762,2008,D0820-B,770,APW_ENG_20050808.0700,4184,"4184, 4419","775, 831;913, 1020"
14763,2008,D0820-B,200,APW_ENG_20050808.0700,4421,"4421, 4438;4466, 4482","203, 233"
14764,2008,D0820-B,1055,APW_ENG_20050808.0700,4421,"4421, 4438;4466, 4482","1060, 1116"
14765,2008,D0820-B,2143,APW_ENG_20050808.0700,4421,"4421, 4438;4466, 4482","2152, 2165;2197, 2213"
14766,2008,D0820-B,2143,APW_ENG_20050808.0700,4421,"4421, 4482","2152, 2213"
14767,2008,D0820-B,338,APW_ENG_20050811.0610,0,"0, 205","341, 423"
14768,2008,D0820-B,422,APW_ENG_20050812.0373,0,"0, 141","425, 519"
14769,2008,D0820-B,422,APW_ENG_20050812.0373,384,"384, 522","425, 519"
14770,2008,D0820-B,1895,APW_ENG_20050812.0373,0,"0, 141","1902, 2011"
14771,2008,D0820-B,1895,APW_ENG_20050812.0373,384,"384, 522","1902, 2011"
14772,2008,D0820-B,2558,APW_ENG_20050812.0373,0,"0, 141","2567, 2644"
14773,2008,D0820-B,2558,APW_ENG_20050812.0373,384,"384, 522","2567, 2644"
14774,2008,D0820-B,2637,APW_ENG_20050815.0213,603,"603, 660","2650, 2694"
14775,2008,D0820-B,422,APW_ENG_20050815.0213,975,"975, 1113","425, 519"
14776,2008,D0820-B,1895,APW_ENG_20050815.0213,975,"975, 1113","1902, 2011"
14777,2008,D0820-B,2558,APW_ENG_20050815.0213,975,"975, 1113","2567, 2644"
14778,2008,D0820-B,518,APW_ENG_20050904.0576,0,"0, 91","521, 572"
14779,2008,D0820-B,1113,APW_ENG_20050904.0576,0,"0, 91","1129, 1161"
14780,2008,D0820-B,2006,APW_ENG_20050904.0576,0,"0, 91","2013, 2093"
14781,2008,D0820-B,2206,APW_ENG_20050904.0576,0,"0, 91","2215, 2245"
14782,2008,D0820-B,1113,APW_ENG_20050904.0576,0,"0, 66","1118, 1161"
14783,2008,D0820-B,600,APW_ENG_20050904.0576,0,"0, 24;97, 171","603, 651"
14784,2008,D0820-B,141,LTW_ENG_20050808.0085,2352,"2352, 2442","144, 201"
14785,2008,D0820-B,1702,LTW_ENG_20050808.0085,2352,"2352, 2442","1731, 1810"
14786,2008,D0820-B,2637,LTW_ENG_20050808.0085,2819,"2819, 2921","2650, 2694"
14787,2008,D0820-B,422,XIN_ENG_20050809.0099,271,"271, 400","425, 519"
14788,2008,D0820-B,422,XIN_ENG_20050809.0099,1391,"1391, 1502","425, 519"
14789,2008,D0820-B,1895,XIN_ENG_20050809.0099,271,"271, 400","1902, 2011"
14790,2008,D0820-B,1895,XIN_ENG_20050809.0099,1391,"1391, 1502","1902, 2011"
14791,2008,D0820-B,2558,XIN_ENG_20050809.0099,271,"271, 400","2567, 2644"
14792,2008,D0820-B,2558,XIN_ENG_20050809.0099,1391,"1391, 1502","2567, 2644"
14793,2008,D0820-B,1424,XIN_ENG_20050906.0263,0,"0, 107","1431, 1457;1489, 1561"
14794,2008,D0820-B,650,XIN_ENG_20050906.0263,0,"0, 107","653, 716"
14795,2008,D0820-B,1158,XIN_ENG_20050906.0263,0,"0, 107","1343, 1372"
14796,2008,D0820-B,2416,XIN_ENG_20050906.0263,0,"0, 107","2435, 2452;2489, 2565"
14797,2008,D0820-B,1158,XIN_ENG_20050906.0263,0,"135, 223","1163, 1247"
14798,2008,D0820-B,1158,XIN_ENG_20050906.0263,0,"135, 165;180, 223","1173, 1247"
14799,2008,D0820-B,422,XIN_ENG_20050906.0263,979,"979, 1066","425, 519"
14800,2008,D0820-B,1895,XIN_ENG_20050906.0263,979,"979, 1066","1902, 2011"
14801,2008,D0820-B,2558,XIN_ENG_20050906.0263,979,"979, 1066","2567, 2644"
14802,2008,D0821-A,58,AFP_ENG_20050708.0283,0,"0, 55","182, 201"
14803,2008,D0821-A,844,AFP_ENG_20050708.0283,0,"0, 55","849, 877"
14804,2008,D0821-A,1546,AFP_ENG_20050708.0283,0,"0, 55","1580, 1589"
14805,2008,D0821-A,2372,AFP_ENG_20050708.0283,0,"0, 55","2381, 2421"
14806,2008,D0821-A,58,AFP_ENG_20050708.0283,0,"0, 28","101, 126"
14807,2008,D0821-A,1939,AFP_ENG_20050708.0283,0,"0, 28","1961, 1982"
14808,2008,D0821-A,2080,AFP_ENG_20050708.0283,0,"0, 28","2106, 2132"
14809,2008,D0821-A,389,AFP_ENG_20050708.0283,1402,"1414, 1490","392, 507"
14810,2008,D0821-A,1141,AFP_ENG_20050708.0283,1402,"1414, 1490","1146, 1227"
14811,2008,D0821-A,2248,AFP_ENG_20050708.0283,1402,"1414, 1490","2261, 2342"
14812,2008,D0821-A,58,AFP_ENG_20050709.0124,0,"87, 155","112, 129;143, 156"
14813,2008,D0821-A,746,AFP_ENG_20050709.0124,0,"87, 155","768, 783;816, 830"
14814,2008,D0821-A,1584,AFP_ENG_20050709.0124,0,"87, 155","1597, 1624"
14815,2008,D0821-A,2183,AFP_ENG_20050709.0124,0,"87, 155","2192, 2209;2216, 2229"
14816,2008,D0821-A,976,AFP_ENG_20050709.0124,0,"0, 81","981, 1047"
14817,2008,D0821-A,2440,AFP_ENG_20050709.0124,0,"0, 81","2449, 2554"
14818,2008,D0821-A,976,AFP_ENG_20050709.0124,0,"0, 37","981, 1020"
14819,2008,D0821-A,2440,AFP_ENG_20050709.0124,0,"0, 37","2464, 2482;2506, 2554"
14820,2008,D0821-A,58,AFP_ENG_20050711.0338,0,"125, 137;178, 203","182, 201"
14821,2008,D0821-A,844,AFP_ENG_20050711.0338,0,"125, 137;178, 203","849, 877"
14822,2008,D0821-A,1546,AFP_ENG_20050711.0338,0,"125, 137;178, 203","1580, 1589"
14823,2008,D0821-A,2372,AFP_ENG_20050711.0338,0,"125, 137;178, 203","2381, 2421"
14824,2008,D0821-A,58,AFP_ENG_20050711.0338,0,"123, 160","112, 126;136, 142"
14825,2008,D0821-A,746,AFP_ENG_20050711.0338,0,"123, 160","768, 798"
14826,2008,D0821-A,1415,AFP_ENG_20050711.0338,0,"123, 160","1439, 1471"
14827,2008,D0821-A,2183,AFP_ENG_20050711.0338,0,"123, 160","2133, 2142;2192, 2206"
14828,2008,D0821-A,58,AFP_ENG_20050711.0338,1609,"1714, 1729;1761, 1778","101, 129;161, 180"
14829,2008,D0821-A,746,AFP_ENG_20050711.0338,1609,"1714, 1729;1761, 1778","768, 798;835, 847"
14830,2008,D0821-A,1584,AFP_ENG_20050711.0338,1609,"1714, 1729;1761, 1778","1597, 1602;1629, 1641"
14831,2008,D0821-A,2183,AFP_ENG_20050711.0338,1609,"1714, 1729;1761, 1778","2192, 2209;2234, 2255"
14832,2008,D0821-A,58,AFP_ENG_20050711.0338,1609,"1714, 1754","112, 156"
14833,2008,D0821-A,746,AFP_ENG_20050711.0338,1609,"1714, 1754","768, 830"
14834,2008,D0821-A,1584,AFP_ENG_20050711.0338,1609,"1714, 1754","1591, 1624"
14835,2008,D0821-A,2183,AFP_ENG_20050711.0338,1609,"1714, 1754","2192, 2229"
14836,2008,D0821-A,58,AFP_ENG_20050711.0338,1609,"1703, 1713","90, 126;136, 142"
14837,2008,D0821-A,746,AFP_ENG_20050711.0338,1609,"1703, 1713","768, 808"
14838,2008,D0821-A,1415,AFP_ENG_20050711.0338,1609,"1703, 1713","1439, 1471;1497, 1508"
14839,2008,D0821-A,2183,AFP_ENG_20050711.0338,1609,"1703, 1713","2133, 2142;2172, 2190;2192, 2206"
14840,2008,D0821-A,58,AFP_ENG_20050711.0623,0,"84, 103;136, 145","112, 126;136, 142"
14841,2008,D0821-A,58,AFP_ENG_20050711.0623,392,"421, 469","112, 126;136, 142"
14842,2008,D0821-A,746,AFP_ENG_20050711.0623,0,"84, 103;136, 145","768, 798"
14843,2008,D0821-A,746,AFP_ENG_20050711.0623,392,"421, 469","768, 798"
14844,2008,D0821-A,1415,AFP_ENG_20050711.0623,0,"84, 103;136, 145","1439, 1471"
14845,2008,D0821-A,1415,AFP_ENG_20050711.0623,392,"421, 469","1439, 1471"
14846,2008,D0821-A,2183,AFP_ENG_20050711.0623,0,"84, 103;136, 145","2133, 2142;2192, 2206"
14847,2008,D0821-A,2183,AFP_ENG_20050711.0623,392,"421, 469","2133, 2142;2192, 2206"
14848,2008,D0821-A,58,AFP_ENG_20050711.0623,0,"87, 135","182, 201"
14849,2008,D0821-A,844,AFP_ENG_20050711.0623,0,"87, 135","849, 877"
14850,2008,D0821-A,1546,AFP_ENG_20050711.0623,0,"87, 135","1580, 1589"
14851,2008,D0821-A,2372,AFP_ENG_20050711.0623,0,"87, 135","2381, 2421"
14852,2008,D0821-A,619,AFP_ENG_20050711.0623,0,"0, 103","622, 692"
14853,2008,D0821-A,2547,AFP_ENG_20050711.0623,0,"0, 103","2556, 2569;2626, 2681"
14854,2008,D0821-A,58,AFP_ENG_20050711.0623,392,"392, 409","101, 129;161, 180"
14855,2008,D0821-A,746,AFP_ENG_20050711.0623,392,"392, 409","768, 798;835, 847"
14856,2008,D0821-A,1584,AFP_ENG_20050711.0623,392,"392, 409","1597, 1602;1629, 1641"
14857,2008,D0821-A,2183,AFP_ENG_20050711.0623,392,"392, 409","2192, 2209;2234, 2255"
14858,2008,D0821-A,58,AFP_ENG_20050711.0623,392,"392, 495","112, 156"
14859,2008,D0821-A,746,AFP_ENG_20050711.0623,392,"392, 495","768, 830"
14860,2008,D0821-A,1584,AFP_ENG_20050711.0623,392,"392, 495","1591, 1624"
14861,2008,D0821-A,2183,AFP_ENG_20050711.0623,392,"392, 495","2192, 2229"
14862,2008,D0821-A,58,AFP_ENG_20050711.0623,392,"400, 413;460, 495","112, 129;143, 156"
14863,2008,D0821-A,746,AFP_ENG_20050711.0623,392,"400, 413;460, 495","768, 783;816, 830"
14864,2008,D0821-A,1584,AFP_ENG_20050711.0623,392,"400, 413;460, 495","1597, 1624"
14865,2008,D0821-A,2183,AFP_ENG_20050711.0623,392,"400, 413;460, 495","2192, 2209;2216, 2229"
14866,2008,D0821-A,58,AFP_ENG_20050711.0636,0,"7, 141","112, 126;136, 142"
14867,2008,D0821-A,746,AFP_ENG_20050711.0636,0,"7, 141","768, 798"
14868,2008,D0821-A,1415,AFP_ENG_20050711.0636,0,"7, 141","1439, 1471"
14869,2008,D0821-A,2183,AFP_ENG_20050711.0636,0,"7, 141","2133, 2142;2192, 2206"
14870,2008,D0821-A,58,AFP_ENG_20050711.0636,0,"7, 141","101, 126"
14871,2008,D0821-A,1939,AFP_ENG_20050711.0636,0,"7, 141","1961, 1982"
14872,2008,D0821-A,2080,AFP_ENG_20050711.0636,0,"7, 141","2106, 2132"
14873,2008,D0821-A,58,AFP_ENG_20050711.0636,201,"207, 234","90, 126;136, 142"
14874,2008,D0821-A,746,AFP_ENG_20050711.0636,201,"207, 234","768, 808"
14875,2008,D0821-A,1415,AFP_ENG_20050711.0636,201,"207, 234","1439, 1471;1497, 1508"
14876,2008,D0821-A,2183,AFP_ENG_20050711.0636,201,"207, 234","2133, 2142;2172, 2190;2192, 2206"
14877,2008,D0821-A,58,AFP_ENG_20050711.0636,201,"223, 237;262, 268","101, 129;161, 180"
14878,2008,D0821-A,746,AFP_ENG_20050711.0636,201,"223, 237;262, 268","768, 798;835, 847"
14879,2008,D0821-A,1584,AFP_ENG_20050711.0636,201,"223, 237;262, 268","1597, 1602;1629, 1641"
14880,2008,D0821-A,2183,AFP_ENG_20050711.0636,201,"223, 237;262, 268","2192, 2209;2234, 2255"
14881,2008,D0821-A,58,AFP_ENG_20050711.0636,201,"223, 250","112, 156"
14882,2008,D0821-A,746,AFP_ENG_20050711.0636,201,"223, 250","768, 830"
14883,2008,D0821-A,1584,AFP_ENG_20050711.0636,201,"223, 250","1591, 1624"
14884,2008,D0821-A,2183,AFP_ENG_20050711.0636,201,"223, 250","2192, 2229"
14885,2008,D0821-A,2080,AFP_ENG_20050711.0636,201,"207, 234","2089, 2132"
14886,2008,D0821-A,1415,AFP_ENG_20050711.0636,201,"207, 234","1422, 1453"
14887,2008,D0821-A,746,AFP_ENG_20050711.0636,201,"207, 234","751, 783"
14888,2008,D0821-A,58,AFP_ENG_20050711.0636,201,"207, 234","112, 180"
14889,2008,D0821-A,58,AFP_ENG_20050711.0636,201,"223, 234;276, 301","182, 201"
14890,2008,D0821-A,844,AFP_ENG_20050711.0636,201,"223, 234;276, 301","849, 877"
14891,2008,D0821-A,1546,AFP_ENG_20050711.0636,201,"223, 234;276, 301","1580, 1589"
14892,2008,D0821-A,2372,AFP_ENG_20050711.0636,201,"223, 234;276, 301","2381, 2421"
14893,2008,D0821-A,1939,AFP_ENG_20050711.0636,201,"312, 429","1946, 1992"
14894,2008,D0821-A,1939,AFP_ENG_20050711.0636,3061,"3061, 3166","1946, 1992"
14895,2008,D0821-A,58,LTW_ENG_20050708.0107,0,"155, 181","90, 126;136, 142"
14896,2008,D0821-A,746,LTW_ENG_20050708.0107,0,"155, 181","768, 808"
14897,2008,D0821-A,1415,LTW_ENG_20050708.0107,0,"155, 181","1439, 1471;1497, 1508"
14898,2008,D0821-A,2183,LTW_ENG_20050708.0107,0,"155, 181","2133, 2142;2172, 2190;2192, 2206"
14899,2008,D0821-A,58,LTW_ENG_20050708.0107,0,"135, 205","182, 201"
14900,2008,D0821-A,844,LTW_ENG_20050708.0107,0,"135, 205","849, 877"
14901,2008,D0821-A,1546,LTW_ENG_20050708.0107,0,"135, 205","1580, 1589"
14902,2008,D0821-A,2372,LTW_ENG_20050708.0107,0,"135, 205","2381, 2421"
14903,2008,D0821-A,1939,LTW_ENG_20050708.0107,0,"0, 103","1946, 1992"
14904,2008,D0821-A,1854,LTW_ENG_20050708.0107,1646,"1646, 1762;1784, 1805","1861, 1909;1931, 1944"
14905,2008,D0821-A,1854,LTW_ENG_20050708.0107,1646,"1646, 1779","1861, 1901;1914, 1944"
14906,2008,D0821-A,58,LTW_ENG_20050708.0107,3192,"3249, 3289","112, 156"
14907,2008,D0821-A,746,LTW_ENG_20050708.0107,3192,"3249, 3289","768, 830"
14908,2008,D0821-A,1584,LTW_ENG_20050708.0107,3192,"3249, 3289","1591, 1624"
14909,2008,D0821-A,2183,LTW_ENG_20050708.0107,3192,"3249, 3289","2192, 2229"
14910,2008,D0821-A,58,LTW_ENG_20050708.0107,3192,"3259, 3317","112, 129;143, 156"
14911,2008,D0821-A,746,LTW_ENG_20050708.0107,3192,"3259, 3317","768, 783;816, 830"
14912,2008,D0821-A,1584,LTW_ENG_20050708.0107,3192,"3259, 3317","1597, 1624"
14913,2008,D0821-A,2183,LTW_ENG_20050708.0107,3192,"3259, 3317","2192, 2209;2216, 2229"
14914,2008,D0821-A,58,LTW_ENG_20050708.0107,3319,"3475, 3508","101, 129;161, 180"
14915,2008,D0821-A,746,LTW_ENG_20050708.0107,3319,"3475, 3508","768, 798;835, 847"
14916,2008,D0821-A,1584,LTW_ENG_20050708.0107,3319,"3475, 3508","1597, 1602;1629, 1641"
14917,2008,D0821-A,2183,LTW_ENG_20050708.0107,3319,"3475, 3508","2192, 2209;2234, 2255"
14918,2008,D0821-A,2080,NYT_ENG_20050707.0307,0,"0, 106","2089, 2132"
14919,2008,D0821-A,1415,NYT_ENG_20050707.0307,0,"0, 106","1422, 1453"
14920,2008,D0821-A,746,NYT_ENG_20050707.0307,0,"0, 106","751, 783"
14921,2008,D0821-A,58,NYT_ENG_20050707.0307,0,"0, 106","112, 180"
14922,2008,D0821-A,58,NYT_ENG_20050707.0307,0,"94, 107","101, 126"
14923,2008,D0821-A,1939,NYT_ENG_20050707.0307,0,"94, 107","1961, 1982"
14924,2008,D0821-A,2080,NYT_ENG_20050707.0307,0,"94, 107","2106, 2132"
14925,2008,D0821-A,58,NYT_ENG_20050710.0186,289,"289, 345","90, 126;136, 142"
14926,2008,D0821-A,746,NYT_ENG_20050710.0186,289,"289, 345","768, 808"
14927,2008,D0821-A,1415,NYT_ENG_20050710.0186,289,"289, 345","1439, 1471;1497, 1508"
14928,2008,D0821-A,2183,NYT_ENG_20050710.0186,289,"289, 345","2133, 2142;2172, 2190;2192, 2206"
14929,2008,D0821-A,58,NYT_ENG_20050710.0186,289,"289, 479","61, 126;136, 142"
14930,2008,D0821-A,1415,NYT_ENG_20050710.0186,289,"289, 479","1439, 1520"
14931,2008,D0821-A,2080,NYT_ENG_20050710.0186,289,"289, 479","2133, 2206"
14932,2008,D0821-A,389,NYT_ENG_20050710.0186,289,"339, 391","392, 507"
14933,2008,D0821-A,1141,NYT_ENG_20050710.0186,289,"339, 391","1146, 1227"
14934,2008,D0821-A,2248,NYT_ENG_20050710.0186,289,"339, 391","2261, 2342"
14935,2008,D0821-A,58,NYT_ENG_20050710.0186,480,"513, 534","112, 126;136, 142"
14936,2008,D0821-A,746,NYT_ENG_20050710.0186,480,"513, 534","768, 798"
14937,2008,D0821-A,1415,NYT_ENG_20050710.0186,480,"513, 534","1439, 1471"
14938,2008,D0821-A,2183,NYT_ENG_20050710.0186,480,"513, 534","2133, 2142;2192, 2206"
14939,2008,D0821-A,2080,NYT_ENG_20050710.0186,480,"508, 534","2089, 2132"
14940,2008,D0821-A,1415,NYT_ENG_20050710.0186,480,"508, 534","1422, 1453"
14941,2008,D0821-A,746,NYT_ENG_20050710.0186,480,"508, 534","751, 783"
14942,2008,D0821-A,58,NYT_ENG_20050710.0186,480,"508, 534","112, 180"
14943,2008,D0821-A,301,XIN_ENG_20050707.0180,0,"34, 73","304, 366"
14944,2008,D0821-A,1415,XIN_ENG_20050707.0180,0,"34, 73","1510, 1539"
14945,2008,D0821-A,1044,XIN_ENG_20050707.0180,0,"34, 73","1049, 1113"
14946,2008,D0821-A,1044,XIN_ENG_20050707.0180,0,"0, 126","1049, 1144"
14947,2008,D0821-A,58,XIN_ENG_20050707.0180,161,"216, 260","112, 126;136, 142"
14948,2008,D0821-A,746,XIN_ENG_20050707.0180,161,"216, 260","768, 798"
14949,2008,D0821-A,1415,XIN_ENG_20050707.0180,161,"216, 260","1439, 1471"
14950,2008,D0821-A,2183,XIN_ENG_20050707.0180,161,"216, 260","2133, 2142;2192, 2206"
14951,2008,D0821-A,58,XIN_ENG_20050707.0180,161,"232, 272","90, 126;136, 142"
14952,2008,D0821-A,746,XIN_ENG_20050707.0180,161,"232, 272","768, 808"
14953,2008,D0821-A,1415,XIN_ENG_20050707.0180,161,"232, 272","1439, 1471;1497, 1508"
14954,2008,D0821-A,2183,XIN_ENG_20050707.0180,161,"232, 272","2133, 2142;2172, 2190;2192, 2206"
14955,2008,D0821-A,58,XIN_ENG_20050708.0185,0,"78, 118","90, 126;136, 142"
14956,2008,D0821-A,58,XIN_ENG_20050708.0185,345,"345, 404;422, 433","90, 126;136, 142"
14957,2008,D0821-A,746,XIN_ENG_20050708.0185,0,"78, 118","768, 808"
14958,2008,D0821-A,746,XIN_ENG_20050708.0185,345,"345, 404;422, 433","768, 808"
14959,2008,D0821-A,1415,XIN_ENG_20050708.0185,0,"78, 118","1439, 1471;1497, 1508"
14960,2008,D0821-A,1415,XIN_ENG_20050708.0185,345,"345, 404;422, 433","1439, 1471;1497, 1508"
14961,2008,D0821-A,2183,XIN_ENG_20050708.0185,0,"78, 118","2133, 2142;2172, 2190;2192, 2206"
14962,2008,D0821-A,2183,XIN_ENG_20050708.0185,345,"345, 404;422, 433","2133, 2142;2172, 2190;2192, 2206"
14963,2008,D0821-A,58,XIN_ENG_20050708.0185,0,"77, 105","101, 126"
14964,2008,D0821-A,1939,XIN_ENG_20050708.0185,0,"77, 105","1961, 1982"
14965,2008,D0821-A,2080,XIN_ENG_20050708.0185,0,"77, 105","2106, 2132"
14966,2008,D0821-A,548,XIN_ENG_20050708.0185,0,"20, 123","551, 620"
14967,2008,D0821-A,548,XIN_ENG_20050708.0185,152,"152, 271","551, 620"
14968,2008,D0821-A,1141,XIN_ENG_20050708.0185,0,"20, 123","1146, 1152;1232, 1279"
14969,2008,D0821-A,1141,XIN_ENG_20050708.0185,152,"152, 271","1146, 1152;1232, 1279"
14970,2008,D0821-A,1816,XIN_ENG_20050708.0185,0,"20, 123","1823, 1859"
14971,2008,D0821-A,1816,XIN_ENG_20050708.0185,152,"152, 271","1823, 1859"
14972,2008,D0821-A,58,XIN_ENG_20050708.0185,345,"345, 404","112, 126;136, 142"
14973,2008,D0821-A,746,XIN_ENG_20050708.0185,345,"345, 404","768, 798"
14974,2008,D0821-A,1415,XIN_ENG_20050708.0185,345,"345, 404","1439, 1471"
14975,2008,D0821-A,2183,XIN_ENG_20050708.0185,345,"345, 404","2133, 2142;2192, 2206"
14976,2008,D0821-A,2080,XIN_ENG_20050708.0185,345,"345, 404","2089, 2132"
14977,2008,D0821-A,1415,XIN_ENG_20050708.0185,345,"345, 404","1422, 1453"
14978,2008,D0821-A,746,XIN_ENG_20050708.0185,345,"345, 404","751, 783"
14979,2008,D0821-A,58,XIN_ENG_20050708.0185,345,"345, 404","112, 180"
14980,2008,D0821-A,58,XIN_ENG_20050708.0185,345,"345, 433","61, 126;136, 142"
14981,2008,D0821-A,1415,XIN_ENG_20050708.0185,345,"345, 433","1439, 1520"
14982,2008,D0821-A,2080,XIN_ENG_20050708.0185,345,"345, 433","2133, 2206"
14983,2008,D0821-A,301,XIN_ENG_20050708.0185,492,"492, 503;560, 605","304, 366"
14984,2008,D0821-A,1415,XIN_ENG_20050708.0185,492,"492, 503;560, 605","1510, 1539"
14985,2008,D0821-A,1044,XIN_ENG_20050708.0185,492,"492, 503;560, 605","1049, 1113"
14986,2008,D0821-A,301,XIN_ENG_20050708.0185,492,"591, 629","348, 390"
14987,2008,D0821-A,1415,XIN_ENG_20050708.0185,492,"591, 629","1530, 1551"
14988,2008,D0821-A,1044,XIN_ENG_20050708.0185,492,"591, 629","1091, 1125"
14989,2008,D0821-A,389,XIN_ENG_20050708.0185,842,"882, 1037","392, 507"
14990,2008,D0821-A,1141,XIN_ENG_20050708.0185,842,"882, 1037","1146, 1227"
14991,2008,D0821-A,2248,XIN_ENG_20050708.0185,842,"882, 1037","2261, 2342"
14992,2008,D0821-B,58,AFP_ENG_20050712.0495,0,"0, 12","119, 123;132, 139"
14993,2008,D0821-B,804,AFP_ENG_20050712.0495,0,"0, 12","809, 813;841, 877"
14994,2008,D0821-B,1278,AFP_ENG_20050712.0495,0,"0, 12","1285, 1301"
14995,2008,D0821-B,2147,AFP_ENG_20050712.0495,0,"0, 12","2156, 2187"
14996,2008,D0821-B,58,AFP_ENG_20050712.0495,0,"0, 59","87, 139"
14997,2008,D0821-B,804,AFP_ENG_20050712.0495,0,"0, 59","809, 848"
14998,2008,D0821-B,1278,AFP_ENG_20050712.0495,0,"0, 59","1285, 1301;1339, 1363"
14999,2008,D0821-B,2147,AFP_ENG_20050712.0495,0,"0, 59","2156, 2225"
15000,2008,D0821-B,526,AFP_ENG_20050712.0525,162,"162, 184","529, 648"
15002,2008,D0821-B,246,AFP_ENG_20050712.0525,162,"162, 184;247, 268","249, 285"
15003,2008,D0821-B,1107,AFP_ENG_20050712.0525,162,"162, 184;247, 268","1133, 1170"
15004,2008,D0821-B,1578,AFP_ENG_20050712.0525,162,"162, 184;247, 268","1673, 1704"
15005,2008,D0821-B,58,AFP_ENG_20050712.0525,162,"179, 221","1164, 1204"
15006,2008,D0821-B,1578,AFP_ENG_20050712.0525,162,"179, 221","1699, 1741"
15007,2008,D0821-B,58,AFP_ENG_20050712.0525,162,"179, 243","1164, 1226"
15008,2008,D0821-B,58,AFP_ENG_20050712.0525,524,"574, 586","119, 123;132, 139"
15009,2008,D0821-B,804,AFP_ENG_20050712.0525,524,"574, 586","809, 813;841, 877"
15010,2008,D0821-B,1278,AFP_ENG_20050712.0525,524,"574, 586","1285, 1301"
15011,2008,D0821-B,2147,AFP_ENG_20050712.0525,524,"574, 586","2156, 2187"
15012,2008,D0821-B,58,AFP_ENG_20050712.0525,524,"567, 601;615, 641","87, 139"
