,database,topic,scuSentCharIdx,documentFile,docSentCharIdx,docSpanOieOffsets,docSpanOffsets,summarySpanOieOffsets,summarySpanOffsets
20019,2008,D0833-B,800,AFP_ENG_20050505.0304,1667,"1723, 1798","1670, 1826","820, 825;833, 878","800, 877"
20020,2008,D0833-B,2276,AFP_ENG_20050627.0132,673,"673, 858","677, 864","2532, 2567;2620, 2660","2568, 2660"
20021,2008,D0833-B,2276,AFP_ENG_20050627.0132,1082,"1082, 1177","1082, 1298","2532, 2567;2620, 2660","2568, 2660"
20022,2008,D0833-B,2276,AFP_ENG_20050627.0132,1082,"1082, 1115;1193, 1245","1082, 1298","2532, 2567;2620, 2660","2568, 2660"
20023,2008,D0833-B,800,AFP_ENG_20050627.0132,673,"673, 858","677, 864","1143, 1186","1143, 1179;1188, 1217"
20024,2008,D0833-B,800,AFP_ENG_20050627.0132,1082,"1082, 1177","1082, 1298","1143, 1186","1143, 1179;1188, 1217"
20025,2008,D0833-B,800,AFP_ENG_20050627.0132,1082,"1082, 1115;1193, 1245","1082, 1298","1143, 1186","1143, 1179;1188, 1217"
20026,2008,D0833-B,2276,APW_ENG_20050627.0670,0,"0, 16;68, 210","34, 234","2532, 2567;2620, 2660","2568, 2660"
20027,2008,D0833-B,2276,APW_ENG_20050627.0670,236,"236, 353","236, 429","2532, 2567;2620, 2660","2568, 2660"
20028,2008,D0833-B,2276,APW_ENG_20050627.0670,236,"348, 369;375, 420","236, 429","2532, 2567;2620, 2660","2568, 2660"
20029,2008,D0833-B,800,APW_ENG_20050627.0670,0,"0, 16;68, 210","34, 234","1143, 1186","1143, 1179;1188, 1217"
20030,2008,D0833-B,800,APW_ENG_20050627.0670,236,"236, 353","236, 429","1143, 1186","1143, 1179;1188, 1217"
20031,2008,D0833-B,800,APW_ENG_20050627.0670,236,"348, 369;375, 420","236, 429","1143, 1186","1143, 1179;1188, 1217"
20032,2008,D0833-B,61,APW_ENG_20050916.0595,322,"322, 412","322, 453","564, 652","564, 651"
20033,2008,D0833-B,61,APW_ENG_20050916.0595,322,"355, 454","322, 453","564, 652","564, 651"
20034,2008,D0833-B,1497,APW_ENG_20050916.0595,322,"322, 412","322, 453","2133, 2217","2167, 2216"
20035,2008,D0833-B,1497,APW_ENG_20050916.0595,322,"355, 454","322, 453","2133, 2217","2167, 2216"
20036,2008,D0833-B,1497,APW_ENG_20050921.0735,444,"444, 481","444, 481","1497, 1533","1497, 1532"
20037,2008,D0833-B,1497,APW_ENG_20050921.0735,866,"866, 1001","866, 982","1572, 1577;1625, 1686","1625, 1686"
20038,2008,D0833-B,1497,APW_ENG_20050921.0735,866,"879, 1001","866, 982","1572, 1577;1625, 1686","1625, 1686"
20039,2008,D0833-B,1497,XIN_ENG_20050502.0041,358,"358, 457","358, 456","1572, 1620","1572, 1620"
20040,2008,D0833-B,61,XIN_ENG_20050502.0041,358,"358, 457","358, 456","140, 179","140, 243"
20041,2008,D0833-B,61,XIN_ENG_20050502.0041,358,"358, 457","358, 456","181, 244","140, 243"
20042,2008,D0833-B,61,XIN_ENG_20050502.0041,906,"919, 997","906, 997","61, 139","61, 138"
20043,2008,D0833-B,1497,XIN_ENG_20050502.0041,906,"919, 997","906, 997","1747, 1835","1749, 1767;1805, 1834;2450, 2499"
20044,2008,D0833-B,2276,XIN_ENG_20050502.0041,906,"919, 997","906, 997","2450, 2499","1749, 1767;1805, 1834;2450, 2499"
20045,2008,D0833-B,800,XIN_ENG_20050502.0041,906,"919, 997","906, 997","820, 825;833, 878","800, 877"
20046,2008,D0833-B,2276,XIN_ENG_20050624.0071,1036,"1036, 1091","1036, 1186","2532, 2567;2620, 2660","2568, 2689"
20047,2008,D0833-B,2276,XIN_ENG_20050624.0071,1036,"1064, 1089;1108, 1203","1036, 1186","2532, 2567;2620, 2660","2568, 2689"
20048,2008,D0833-B,800,XIN_ENG_20050624.0071,1036,"1036, 1091","1036, 1186","1143, 1186","1143, 1186"
20049,2008,D0833-B,800,XIN_ENG_20050624.0071,1036,"1064, 1089;1108, 1203","1036, 1186","1143, 1186","1143, 1186"
20050,2008,D0833-B,61,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1230, 1404","243, 296","245, 334"
20051,2008,D0833-B,1497,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1230, 1404","1983, 2060","1975, 2059"
20052,2008,D0833-B,800,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1230, 1404","930, 1018","932, 1003"
20053,2008,D0833-B,61,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1208, 1409","243, 296","245, 334"
20054,2008,D0833-B,1497,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1208, 1409","1983, 2060","1975, 2059"
20055,2008,D0833-B,800,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1208, 1409","930, 1018","932, 981;1008, 1017"
20056,2008,D0833-B,2276,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1204, 1404","2805, 2922","2807, 2921"
20057,2008,D0833-B,800,XIN_ENG_20050624.0071,1204,"1204, 1242;1250, 1342","1204, 1404","1019, 1052","1019, 1037;1130, 1141"
20058,2008,D0833-B,2276,XIN_ENG_20050627.0115,455,"493, 540","485, 639","2532, 2567;2620, 2660","2568, 2660"
20059,2008,D0833-B,2276,XIN_ENG_20050627.0115,455,"455, 464;475, 520;537, 610","485, 639","2532, 2567;2620, 2660","2568, 2660"
20060,2008,D0833-B,2276,XIN_ENG_20050627.0115,455,"552, 641","485, 639","2532, 2567;2620, 2660","2568, 2660"
20061,2008,D0833-B,2276,XIN_ENG_20050627.0115,642,"642, 767","642, 871","2532, 2567;2620, 2660","2568, 2660"
20062,2008,D0833-B,2276,XIN_ENG_20050627.0115,642,"737, 762;769, 819","642, 871","2532, 2567;2620, 2660","2568, 2660"
20063,2008,D0833-B,800,XIN_ENG_20050627.0115,455,"493, 540","485, 639","1143, 1186","1143, 1179;1188, 1217"
20064,2008,D0833-B,800,XIN_ENG_20050627.0115,455,"455, 464;475, 520;537, 610","485, 639","1143, 1186","1143, 1179;1188, 1217"
20065,2008,D0833-B,800,XIN_ENG_20050627.0115,455,"552, 641","485, 639","1143, 1186","1143, 1179;1188, 1217"
20066,2008,D0833-B,800,XIN_ENG_20050627.0115,642,"642, 767","642, 871","1143, 1186","1143, 1179;1188, 1217"
20067,2008,D0833-B,800,XIN_ENG_20050627.0115,642,"737, 762;769, 819","642, 871","1143, 1186","1143, 1179;1188, 1217"
20068,2008,D0833-B,61,XIN_ENG_20050627.0146,0,"53, 154","65, 148","243, 296","245, 334"
20069,2008,D0833-B,1497,XIN_ENG_20050627.0146,0,"53, 154","65, 148","1983, 2060","1975, 2059"
20070,2008,D0833-B,800,XIN_ENG_20050627.0146,0,"53, 154","65, 148","930, 1018","932, 1003"
20071,2008,D0833-B,61,XIN_ENG_20050627.0146,0,"53, 154","65, 148","243, 296","245, 334"
20072,2008,D0833-B,1497,XIN_ENG_20050627.0146,0,"53, 154","65, 148","1983, 2060","1975, 2059"
20073,2008,D0833-B,800,XIN_ENG_20050627.0146,0,"53, 154","65, 148","930, 1018","932, 981;1008, 1017"
20074,2008,D0833-B,2276,XIN_ENG_20050627.0146,0,"53, 154","59, 146","2805, 2922","2807, 2921"
20075,2008,D0833-B,800,XIN_ENG_20050627.0146,0,"53, 154","59, 146","1019, 1052","1019, 1037;1130, 1141"
20076,2008,D0833-B,800,XIN_ENG_20050627.0146,230,"230, 313;321, 392","230, 402","1249, 1340","1249, 1339"
20077,2008,D0833-B,61,XIN_ENG_20050627.0146,230,"230, 313;321, 392","230, 402","484, 563","486, 562"
20078,2008,D0833-B,1497,XIN_ENG_20050627.0146,230,"230, 313;321, 392","230, 402","2061, 2166","2061, 2165"
20079,2008,D0833-B,61,XIN_ENG_20060105.0163,86,"115, 129;135, 196","86, 303","653, 742","653, 741"
20080,2008,D0833-B,61,XIN_ENG_20060105.0163,86,"198, 303","86, 303","653, 742","653, 741"
20081,2008,D0833-B,61,XIN_ENG_20060105.0163,304,"305, 436","309, 438","653, 742","653, 741"
20082,2008,D0833-B,800,XIN_ENG_20060105.0163,86,"115, 129;135, 196","86, 303","1341, 1439","1341, 1438"
20083,2008,D0833-B,800,XIN_ENG_20060105.0163,86,"198, 303","86, 303","1341, 1439","1341, 1438"
20084,2008,D0833-B,800,XIN_ENG_20060105.0163,304,"305, 436","309, 438","1341, 1439","1341, 1438"
20085,2008,D0833-B,2276,XIN_ENG_20060105.0163,86,"115, 129;135, 196","86, 303","2691, 2752","2691, 2809"
20086,2008,D0833-B,2276,XIN_ENG_20060105.0163,86,"198, 303","86, 303","2691, 2752","2691, 2809"
20087,2008,D0833-B,2276,XIN_ENG_20060105.0163,304,"305, 436","309, 438","2691, 2752","2691, 2809"
20088,2008,D0833-B,2276,XIN_ENG_20060105.0163,86,"115, 129;135, 196","86, 303","2723, 2790","2691, 2809"
20089,2008,D0833-B,2276,XIN_ENG_20060105.0163,86,"198, 303","86, 303","2723, 2790","2691, 2809"
20090,2008,D0833-B,2276,XIN_ENG_20060105.0163,304,"305, 436","309, 438","2723, 2790","2691, 2809"
20091,2008,D0833-B,2276,XIN_ENG_20060105.0163,86,"115, 129;135, 196","86, 303","2773, 2806","2691, 2809"
20092,2008,D0833-B,2276,XIN_ENG_20060105.0163,86,"198, 303","86, 303","2773, 2806","2691, 2809"
20093,2008,D0833-B,2276,XIN_ENG_20060105.0163,304,"305, 436","309, 438","2773, 2806","2691, 2809"
20094,2008,D0833-B,1497,XIN_ENG_20060105.0163,86,"115, 129;135, 196","86, 303","1920, 1974","1920, 1973"
20095,2008,D0833-B,1497,XIN_ENG_20060105.0163,86,"198, 303","86, 303","1920, 1974","1920, 1973"
20096,2008,D0833-B,1497,XIN_ENG_20060105.0163,304,"305, 436","309, 438","1920, 1974","1920, 1973"
20097,2008,D0834-A,1323,APW_ENG_20050922.0072,1943,"1943, 1993;2004, 2079","1943, 1993","1628, 1646;1697, 1790","1739, 1790"
20098,2008,D0834-A,1323,APW_ENG_20050922.0072,2735,"2738, 2776","2735, 2802","1628, 1646;1697, 1790","1739, 1790"
20099,2008,D0834-A,1965,APW_ENG_20050922.0072,1943,"1943, 1993;2004, 2079","1943, 1993","2332, 2403","2332, 2383"
20100,2008,D0834-A,1965,APW_ENG_20050922.0072,2735,"2738, 2776","2735, 2802","2332, 2403","2332, 2383"
20101,2008,D0834-A,758,APW_ENG_20050922.0072,1943,"1943, 1993;2004, 2079","1943, 1963;1995, 2078","1038, 1046;1051, 1129","997, 1006;1074, 1128"
20102,2008,D0834-A,758,APW_ENG_20050922.0072,1943,"1943, 1963;1995, 2079","1943, 1963;1995, 2078","1038, 1046;1051, 1129","997, 1006;1074, 1128"
20103,2008,D0834-A,1323,APW_ENG_20050922.0072,1943,"1943, 1993;2004, 2079","1943, 1963;1995, 2078","1835, 1907","1745, 1752;1791, 1906"
20104,2008,D0834-A,1323,APW_ENG_20050922.0072,1943,"1943, 1963;1995, 2079","1943, 1963;1995, 2078","1835, 1907","1745, 1752;1791, 1906"
20105,2008,D0834-A,1323,APW_ENG_20050922.0072,1943,"1943, 1993;2004, 2079","1943, 1963;1995, 2078","1774, 1834","1745, 1752;1791, 1906"
20106,2008,D0834-A,1323,APW_ENG_20050922.0072,1943,"1943, 1963;1995, 2079","1943, 1963;1995, 2078","1774, 1834","1745, 1752;1791, 1906"
20107,2008,D0834-A,1965,APW_ENG_20050922.0072,1943,"1943, 1993;2004, 2079","1943, 1963;1995, 2078","2364, 2412","2345, 2353;2384, 2462"
20108,2008,D0834-A,1965,APW_ENG_20050922.0072,1943,"1943, 1963;1995, 2079","1943, 1963;1995, 2078","2364, 2412","2345, 2353;2384, 2462"
20109,2008,D0834-A,1965,APW_ENG_20050922.0072,1943,"1943, 1993;2004, 2079","1943, 1963;1995, 2078","2393, 2519","2345, 2353;2384, 2462"
20110,2008,D0834-A,1965,APW_ENG_20050922.0072,1943,"1943, 1963;1995, 2079","1943, 1963;1995, 2078","2393, 2519","2345, 2353;2384, 2462"
20111,2008,D0834-A,758,APW_ENG_20050922.0072,2735,"2735, 2751;2778, 2944","2782, 2808;2825, 2897;2898, 2943","818, 867","841, 850;851, 875"
20112,2008,D0834-A,1965,APW_ENG_20050922.0072,2735,"2735, 2751;2778, 2944","2782, 2808;2825, 2897;2898, 2943","1965, 2071","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20113,2008,D0834-A,1965,APW_ENG_20050922.0072,2735,"2735, 2751;2778, 2944","2782, 2808;2825, 2897;2898, 2943","1965, 1974;2057, 2089","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20114,2008,D0834-A,1323,APW_ENG_20050922.0072,2735,"2735, 2751;2778, 2944","2782, 2808;2825, 2897;2898, 2943","1323, 1482","1385, 1481"
20115,2008,D0834-A,1323,APW_ENG_20050928.0052,0,"0, 99","0, 20;75, 144","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20116,2008,D0834-A,1323,APW_ENG_20050928.0052,0,"93, 112;114, 132;134, 145","0, 20;75, 144","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20117,2008,D0834-A,1323,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20118,2008,D0834-A,61,APW_ENG_20050928.0052,0,"0, 99","0, 20;75, 144","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20119,2008,D0834-A,61,APW_ENG_20050928.0052,0,"93, 112;114, 132;134, 145","0, 20;75, 144","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20120,2008,D0834-A,61,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20121,2008,D0834-A,758,APW_ENG_20050928.0052,0,"0, 99","0, 20;75, 144","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20122,2008,D0834-A,758,APW_ENG_20050928.0052,0,"93, 112;114, 132;134, 145","0, 20;75, 144","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20123,2008,D0834-A,758,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20124,2008,D0834-A,1965,APW_ENG_20050928.0052,0,"0, 99","0, 20;75, 144","1965, 2071","1969, 2041;2072, 2079;2120, 2139"
20125,2008,D0834-A,1965,APW_ENG_20050928.0052,0,"93, 112;114, 132;134, 145","0, 20;75, 144","1965, 2071","1969, 2041;2072, 2079;2120, 2139"
20126,2008,D0834-A,1965,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","1965, 2071","1969, 2041;2072, 2079;2120, 2139"
20127,2008,D0834-A,1965,APW_ENG_20050928.0052,701,"701, 907","725, 822","2210, 2223;2242, 2331","2210, 2223;2254, 2330"
20128,2008,D0834-A,1965,APW_ENG_20050928.0052,701,"725, 759;781, 874","725, 822","2210, 2223;2242, 2331","2210, 2223;2254, 2330"
20129,2008,D0834-A,1965,APW_ENG_20050928.0052,1662,"1726, 1734;1744, 1828","1769, 1827","2210, 2223;2242, 2331","2210, 2223;2254, 2330"
20130,2008,D0834-A,1323,APW_ENG_20050928.0052,1157,"1157, 1250","1157, 1213","1483, 1598","1483, 1597"
20131,2008,D0834-A,1323,APW_ENG_20050928.0052,1157,"1157, 1250","1157, 1181;1219, 1338","1483, 1598","1483, 1535;1544, 1558;1588, 1597"
20132,2008,D0834-A,1323,APW_ENG_20050928.0052,1157,"1261, 1387","1157, 1181;1219, 1338","1483, 1598","1483, 1535;1544, 1558;1588, 1597"
20133,2008,D0834-A,758,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","818, 867","841, 850;851, 875"
20134,2008,D0834-A,1965,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","1965, 2071","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20135,2008,D0834-A,1965,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","1965, 1974;2057, 2089","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20136,2008,D0834-A,1323,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","1323, 1482","1385, 1481"
20137,2008,D0834-A,1965,APW_ENG_20050928.0052,1513,"1513, 1528;1530, 1661","1513, 1660","2210, 2223;2228, 2253","2210, 2253"
20138,2008,D0834-A,758,APW_ENG_20050928.0052,1662,"1662, 1734","1662, 1827","1130, 1242","1134, 1159;1209, 1241"
20139,2008,D0834-A,758,APW_ENG_20050928.0052,1662,"1726, 1734;1744, 1828","1662, 1827","1130, 1242","1134, 1159;1209, 1241"
20140,2008,D0834-A,1323,APW_ENG_20050928.0052,1662,"1662, 1734","1662, 1827","1599, 1737","1603, 1615;1628, 1646;1697, 1738"
20141,2008,D0834-A,1323,APW_ENG_20050928.0052,1662,"1726, 1734;1744, 1828","1662, 1827","1599, 1737","1603, 1615;1628, 1646;1697, 1738"
20142,2008,D0834-A,1323,APW_ENG_20050928.0052,1662,"1662, 1734","1662, 1827","1628, 1646;1697, 1790","1603, 1615;1628, 1646;1697, 1738"
20143,2008,D0834-A,1323,APW_ENG_20050928.0052,1662,"1726, 1734;1744, 1828","1662, 1827","1628, 1646;1697, 1790","1603, 1615;1628, 1646;1697, 1738"
20144,2008,D0834-A,758,APW_ENG_20050928.0052,2206,"2206, 2231;2306, 2375","2283, 2386","1038, 1046;1051, 1129","1027, 1034;1051, 1057;1058, 1092"
20145,2008,D0834-A,758,APW_ENG_20050928.0052,2206,"2324, 2395","2283, 2386","1038, 1046;1051, 1129","1027, 1034;1051, 1057;1058, 1092"
20146,2008,D0834-A,61,APW_ENG_20050928.0052,2206,"2206, 2231;2306, 2375","2283, 2386","452, 495","381, 391;392, 398;457, 496"
20147,2008,D0834-A,61,APW_ENG_20050928.0052,2206,"2324, 2395","2283, 2386","452, 495","381, 391;392, 398;457, 496"
20148,2008,D0834-A,1323,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1323","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20149,2008,D0834-A,1323,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1323","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20150,2008,D0834-A,61,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1323","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20151,2008,D0834-A,61,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1323","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20152,2008,D0834-A,758,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1323","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20153,2008,D0834-A,758,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1323","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20154,2008,D0834-A,1965,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1323","1965, 2071","1969, 2041;2072, 2079;2120, 2139"
20155,2008,D0834-A,1965,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1323","1965, 2071","1969, 2041;2072, 2079;2120, 2139"
20156,2008,D0834-A,758,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1351","818, 867","841, 850;851, 875"
20157,2008,D0834-A,758,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1351","818, 867","841, 850;851, 875"
20158,2008,D0834-A,1965,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1351","1965, 2071","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20159,2008,D0834-A,1965,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1351","1965, 2071","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20160,2008,D0834-A,1965,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1351","1965, 1974;2057, 2089","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20161,2008,D0834-A,1965,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1351","1965, 1974;2057, 2089","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20162,2008,D0834-A,1323,APW_ENG_20051006.0070,1195,"1201, 1260","1195, 1351","1323, 1482","1385, 1481"
20163,2008,D0834-A,1323,APW_ENG_20051006.0070,1195,"1195, 1211;1262, 1352","1195, 1351","1323, 1482","1385, 1481"
20164,2008,D0834-A,1323,APW_ENG_20051006.0070,1742,"1795, 1813;1818, 1867","1799, 1932","1628, 1646;1697, 1790","1739, 1790"
20165,2008,D0834-A,1323,APW_ENG_20051006.0070,1742,"1799, 1813;1829, 1933","1799, 1932","1628, 1646;1697, 1790","1739, 1790"
20166,2008,D0834-A,1965,APW_ENG_20051006.0070,1742,"1795, 1813;1818, 1867","1799, 1932","2332, 2403","2332, 2383"
20167,2008,D0834-A,1965,APW_ENG_20051006.0070,1742,"1799, 1813;1829, 1933","1799, 1932","2332, 2403","2332, 2383"
20168,2008,D0834-A,61,APW_ENG_20051006.0070,1977,"2060, 2163","2064, 2197","542, 692","549, 560;621, 638;639, 699"
20169,2008,D0834-A,61,APW_ENG_20051006.0070,1977,"2105, 2197","2064, 2197","542, 692","549, 560;621, 638;639, 699"
20170,2008,D0834-A,61,LTW_ENG_20050124.0008,2081,"2081, 2137","2081, 2209","542, 692","549, 560;621, 638;639, 699"
20171,2008,D0834-A,61,LTW_ENG_20050124.0008,2081,"2112, 2210","2081, 2209","542, 692","549, 560;621, 638;639, 699"
20172,2008,D0834-A,1323,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20173,2008,D0834-A,1323,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20174,2008,D0834-A,61,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20175,2008,D0834-A,61,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20176,2008,D0834-A,758,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20177,2008,D0834-A,758,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20178,2008,D0834-A,1965,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","1965, 2071","1969, 2041;2072, 2079;2120, 2139"
20179,2008,D0834-A,1965,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","1965, 2071","1969, 2041;2072, 2079;2120, 2139"
20180,2008,D0834-A,758,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","818, 867","841, 850;851, 875"
20181,2008,D0834-A,758,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","818, 867","841, 850;851, 875"
20182,2008,D0834-A,1965,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","1965, 2071","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20183,2008,D0834-A,1965,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","1965, 2071","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20184,2008,D0834-A,1965,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","1965, 1974;2057, 2089","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20185,2008,D0834-A,1965,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","1965, 1974;2057, 2089","2023, 2044;2045, 2056;2057, 2071;2072, 2079"
20186,2008,D0834-A,1323,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","1323, 1482","1385, 1481"
20187,2008,D0834-A,1323,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","1323, 1482","1385, 1481"
20188,2008,D0834-A,61,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","61, 77;79, 88;90, 243","127, 179"
20189,2008,D0834-A,61,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","61, 77;79, 88;90, 243","127, 179"
20190,2008,D0834-A,758,LTW_ENG_20050124.0008,2900,"2900, 2909;2911, 2950;2952, 3017","2900, 3051","841, 996","859, 914"
20191,2008,D0834-A,758,LTW_ENG_20050124.0008,2900,"2989, 3052","2900, 3051","841, 996","859, 914"
20192,2008,D0834-A,1323,LTW_ENG_20050926.0143,1099,"1099, 1108;1119, 1145;1185, 1272","1223, 1266","1483, 1598","1483, 1597"
20193,2008,D0834-A,1323,LTW_ENG_20050926.0143,4243,"4243, 4472","4258, 4304;4375, 4471","1483, 1598","1483, 1597"
20194,2008,D0834-A,1323,LTW_ENG_20050926.0143,4243,"4375, 4472","4258, 4304;4375, 4471","1483, 1598","1483, 1597"
20195,2008,D0834-A,758,LTW_ENG_20050926.0143,1348,"1348, 1428","1348, 1427","1130, 1242","1134, 1207"
20196,2008,D0834-A,758,LTW_ENG_20050926.0143,1348,"1362, 1428","1348, 1427","1130, 1242","1134, 1207"
20197,2008,D0834-A,61,LTW_ENG_20050926.0143,3309,"3310, 3353","3313, 3355","381, 435","381, 420;441, 451"
20198,2008,D0834-A,61,LTW_ENG_20050926.0143,3819,"3819, 3865","3819, 3957","79, 82;278, 316","278, 317"
20199,2008,D0834-A,61,LTW_ENG_20050926.0143,3819,"3871, 3958","3819, 3957","79, 82;278, 316","278, 317"
20200,2008,D0834-A,61,LTW_ENG_20050926.0143,3819,"3819, 3865","3819, 3957","79, 82;278, 316","297, 346"
20201,2008,D0834-A,61,LTW_ENG_20050926.0143,3819,"3871, 3958","3819, 3957","79, 82;278, 316","297, 346"
20202,2008,D0834-A,61,LTW_ENG_20050926.0143,3819,"3819, 3865","3819, 3957","319, 347","297, 346"
20203,2008,D0834-A,61,LTW_ENG_20050926.0143,3819,"3871, 3958","3819, 3957","319, 347","297, 346"
20204,2008,D0834-A,1323,LTW_ENG_20050926.0143,4243,"4243, 4472","4243, 4363","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20205,2008,D0834-A,1323,LTW_ENG_20050926.0143,4243,"4279, 4363","4243, 4363","1323, 1482","1323, 1356;1357, 1384;1385, 1389;1398, 1444"
20206,2008,D0834-A,61,LTW_ENG_20050926.0143,4243,"4243, 4472","4243, 4363","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20207,2008,D0834-A,61,LTW_ENG_20050926.0143,4243,"4279, 4363","4243, 4363","61, 77;79, 88;90, 243","61, 77;83, 113;114, 118;127, 143;184, 203"
20208,2008,D0834-A,758,LTW_ENG_20050926.0143,4243,"4243, 4472","4243, 4363","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
20209,2008,D0834-A,758,LTW_ENG_20050926.0143,4243,"4279, 4363","4243, 4363","769, 830","762, 814;815, 830;831, 840;859, 875;925, 943"
